Student_ID,Course_Code,Score,Grade,Points
320250000078,IMP07-10105_01,15.50,D,2.59
320250000078,IMP07-10106_01,7.50,F,0.00
320250000078,IMP07-10107_01,16.00,D,2.59
320250000078,IMP07-10108_01,(Abs),NP,0.00
320250000078,IMP07-10109_01,0.00,P,0.00
320250000078,IMP07-EA03_01,13.00,D-,2.00
320250000078,IMP07-10209,(Abs),F,0.00
320250000078,IMP07-10211_01,16.00,D,2.59
320250000078,IMP07-10212_01,13.50,F,0.00
320250000078,IMP07-10213_01,20.00,F,0.00
320250000078,IMP07-10214_01,44.00,A-,3.59
320250000078,IMP07-10215_01,50.00,F,0.00
320250000078,IMP07-ENA04_01,0.00,P,0.00
320250000078,URR07-10209_01,22.00,A-,3.59
320250000078,URR07-10210_01,15.00||9.00||6.00,D,2.59
320250000243,IMP07-10102_01,0086.00,A-,3.59
320250000243,IMP07-10103_01,87.50,A-,3.59
320250000243,IMP07-10104_01,43.00,A-,3.59
320250000243,IMP07-10105_01,24.50,A+,4.00
320250000243,IMP07-10106_01,24.00,A+,4.00
320250000243,IMP07-10107_01,24.00,A+,4.00
320250000243,IMP07-10108_01,0.00,P,0.00
320250000243,IMP07-EA03_01,24.00,A+,4.00
320250000243,IMP07-10211_01,21.00,B+,3.39
320250000243,IMP07-10212_01,88.50,A-,3.59
320250000243,IMP07-10213_01,178.00,A-,3.59
320250000243,IMP07-10214_01,48.00,A+,4.00
320250000243,IMP07-10215_01,93.00,A,3.79
320250000243,IMP07-ENA04_01,0.00,P,0.00
320250000243,URR07-10209_01,23.00,A,3.79
320250000243,URR07-10210_01,24.00||9.00||15.00,A+,4.00
320250000274,IMP07-10102_01,0072.50,C+,2.99
320250000274,IMP07-10103_01,78.00,B,3.19
320250000274,IMP07-10104_01,25.50,F,0.00
320250000274,IMP07-10105_01,24.00,A+,4.00
320250000274,IMP07-10106_01,17.50,C+,2.99
320250000274,IMP07-10107_01,21.00,B+,3.39
320250000274,IMP07-10108_01,0.00,P,0.00
320250000274,IMP07-EA03_01,16.00,D,2.59
320250000274,IMP07-10211_01,23.00,A,3.79
320250000274,IMP07-10212_01,70.50,C+,2.99
320250000274,IMP07-10213_01,140.50,C+,2.99
320250000274,IMP07-10214_01,48.00,A+,4.00
320250000274,IMP07-10215_01,80.00,B+,3.39
320250000274,IMP07-ENA04_01,0.00,P,0.00
320250000274,URR07-10209_01,23.00,A,3.79
320250000274,URR07-10210_01,(Abs),F,0.00
320250000272,IMP07-10102_01,0087.50,A-,3.59
320250000272,IMP07-10103_01,76.50,B,3.19
320250000272,IMP07-10104_01,38.00,B,3.19
320250000272,IMP07-10105_01,23.00,A,3.79
320250000272,IMP07-10106_01,22.00,A-,3.59
320250000272,IMP07-10107_01,22.50,A,3.79
320250000272,IMP07-10108_01,0.00,P,0.00
320250000272,IMP07-EA03_01,21.50,A-,3.59
320250000272,IMP07-10211_01,19.00,B,3.19
320250000272,IMP07-10212_01,54.00,F,0.00
320250000272,IMP07-10213_01,28.00,F,0.00
320250000272,IMP07-10214_01,35.00,C+,2.99
320250000272,IMP07-10215_01,71.00,C+,2.99
320250000272,IMP07-ENA04_01,0.00,P,0.00
320250000272,URR07-10209_01,23.00,A,3.79
320250000272,URR07-10210_01,24.00||10.00||14.00,A+,4.00
320250000231,IMP07-10102_01,0085.00,A-,3.59
320250000231,IMP07-10103_01,79.50,B,3.19
320250000231,IMP07-10104_01,38.50,B,3.19
320250000231,IMP07-10105_01,23.50,A,3.79
320250000231,IMP07-10106_01,22.50,A,3.79
320250000231,IMP07-10107_01,22.00,A-,3.59
320250000231,IMP07-10108_01,0.00,P,0.00
320250000231,IMP07-EA03_01,21.00,B+,3.39
320250000231,IMP07-10211_01,21.00,B+,3.39
320250000231,IMP07-10212_01,68.00,C,2.79
320250000231,IMP07-10213_01,149.00,C+,2.99
320250000231,IMP07-10214_01,46.00,A,3.79
320250000231,IMP07-10215_01,84.00,B+,3.39
320250000231,IMP07-ENA04_01,0.00,P,0.00
320250000231,URR07-10209_01,22.00,A-,3.59
320250000231,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000236,IMP07-10102_01,0075.50,B,3.19
320250000236,IMP07-10103_01,84.00,B+,3.39
320250000236,IMP07-10104_01,38.00,B,3.19
320250000236,IMP07-10105_01,24.50,A+,4.00
320250000236,IMP07-10106_01,23.00,A,3.79
320250000236,IMP07-10107_01,24.50,A+,4.00
320250000236,IMP07-10108_01,0.00,P,0.00
320250000236,IMP07-EA03_01,20.50,B+,3.39
320250000236,IMP07-10211_01,24.00,A+,4.00
320250000236,IMP07-10212_01,81.00,B+,3.39
320250000236,IMP07-10213_01,171.50,A-,3.59
320250000236,IMP07-10214_01,47.00,A,3.79
320250000236,IMP07-10215_01,90.00,A,3.79
320250000236,IMP07-ENA04_01,0.00,P,0.00
320250000236,URR07-10209_01,25.00,A+,4.00
320250000236,URR07-10210_01,(Abs),F,0.00
120250003631,IMP07-10102_01,123.50,C+,2.99
120250003631,IMP07-10103_01,61.00,D,2.59
120250003631,IMP07-10104_01,73.50,C+,2.99
120250003631,IMP07-10105_01,6.00,F,0.00
120250003631,IMP07-10106_01,24.50,A+,4.00
120250003631,IMP07-10107_01,20.50,B+,3.39
120250003631,IMP07-10108_01,23.50,A,3.79
120250003631,IMP07-EA03_01,0.00,P,0.00
120250003631,URR07-10101_01,18.00,C+,2.99
120250003631,IMP07-10211_01,24.00,A+,4.00
120250003631,IMP07-10212_01,60.00,D,2.59
120250003631,IMP07-10213_01,(Abs),F,0.00
120250003631,IMP07-10214_01,46.00,A,3.79
120250003631,IMP07-10215_01,66.50,C,2.79
120250003631,IMP07-ENA04_01,0.00,P,0.00
120250003631,URR07-10209_01,22.00,A-,3.59
120250003631,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000177,IMP07-10102_01,0065.00,C,2.79
320250000177,IMP07-10103_01,72.00,C+,2.99
320250000177,IMP07-10104_01,30.00,D,2.59
320250000177,IMP07-10105_01,21.50,A-,3.59
320250000177,IMP07-10106_01,15.00,D,2.59
320250000177,IMP07-10107_01,20.00,B+,3.39
320250000177,IMP07-10108_01,0.00,P,0.00
320250000177,IMP07-EA03_01,14.50,D-,2.00
320250000177,IMP07-10211_01,22.00,A-,3.59
320250000177,IMP07-10212_01,71.00,C+,2.99
320250000177,IMP07-10213_01,153.00,B,3.19
320250000177,IMP07-10214_01,46.00,A,3.79
320250000177,IMP07-10215_01,90.00,A,3.79
320250000177,IMP07-ENA04_01,0.00,P,0.00
320250000177,URR07-10209_01,24.00,A+,4.00
320250000177,URR07-10210_01,24.00||9.00||15.00,A+,4.00
320250000248,IMP07-10102_01,(Abs),F,0.00
320250000248,IMP07-10103_01,(Abs),F,0.00
320250000248,IMP07-10104_01,(Abs),F,0.00
320250000248,IMP07-10105_01,(Abs),F,0.00
320250000248,IMP07-10106_01,(Abs),F,0.00
320250000248,IMP07-10107_01,(Abs),F,0.00
320250000248,IMP07-10108_01,(Abs),NP,0.00
320250000248,IMP07-EA03_01,(Abs),F,0.00
320250000248,IMP07-10211_01,(Abs),F,0.00
320250000248,IMP07-10212_01,(Abs),F,0.00
320250000248,IMP07-10213_01,(Abs),F,0.00
320250000248,IMP07-10214_01,(Abs),F,0.00
320250000248,IMP07-10215_01,(Abs),F,0.00
320250000248,IMP07-ENA04_01,(Abs),F,0.00
320250000248,URR07-10209_01,(Abs),F,0.00
320250000248,URR07-10210_01,(Abs),F,0.00
320250000214,IMP07-10102_01,0060.00,D,2.59
320250000214,IMP07-10103_01,55.00,F,0.00
320250000214,IMP07-10104_01,30.00,D,2.59
320250000214,IMP07-10105_01,17.00,C,2.79
320250000214,IMP07-10106_01,20.50,B+,3.39
320250000214,IMP07-10107_01,12.50,F,0.00
320250000214,IMP07-10108_01,0.00,P,0.00
320250000214,IMP07-EA03_01,18.50,C+,2.99
320250000214,IMP07-10211_01,23.00,A,3.79
320250000214,IMP07-10212_01,12.50,F,0.00
320250000214,IMP07-10213_01,114.00,F,0.00
320250000214,IMP07-10214_01,44.00,A-,3.59
320250000214,IMP07-10215_01,72.00,C+,2.99
320250000214,IMP07-ENA04_01,0.00,P,0.00
320250000214,URR07-10209_01,21.00,B+,3.39
320250000214,URR07-10210_01,(Abs),F,0.00
320250000136,IMP07-10102_01,0069.00,C,2.79
320250000136,IMP07-10103_01,67.50,C,2.79
320250000136,IMP07-10104_01,30.00,D,2.59
320250000136,IMP07-10105_01,16.00,D,2.59
320250000136,IMP07-10106_01,19.50,B,3.19
320250000136,IMP07-10107_01,15.00,D,2.59
320250000136,IMP07-10108_01,0.00,P,0.00
320250000136,IMP07-EA03_01,18.50,C+,2.99
320250000136,IMP07-10211_01,25.00,A+,4.00
320250000136,IMP07-10212_01,66.00,C,2.79
320250000136,IMP07-10213_01,142.50,C+,2.99
320250000136,IMP07-10214_01,46.00,A,3.79
320250000136,IMP07-10215_01,70.00,C+,2.99
320250000136,IMP07-ENA04_01,0.00,P,0.00
320250000136,URR07-10209_01,21.00,B+,3.39
320250000136,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000282,IMP07-10102_01,0073.50,C+,2.99
320250000282,IMP07-10103_01,78.50,B,3.19
320250000282,IMP07-10104_01,34.00,C,2.79
320250000282,IMP07-10105_01,23.50,A,3.79
320250000282,IMP07-10106_01,22.50,A,3.79
320250000282,IMP07-10107_01,20.00,B+,3.39
320250000282,IMP07-10108_01,0.00,P,0.00
320250000282,IMP07-EA03_01,19.00,B,3.19
320250000282,IMP07-10211_01,24.00,A+,4.00
320250000282,IMP07-10212_01,76.50,B,3.19
320250000282,IMP07-10213_01,169.50,B+,3.39
320250000282,IMP07-10214_01,44.00,A-,3.59
320250000282,IMP07-10215_01,82.00,B+,3.39
320250000282,IMP07-ENA04_01,0.00,P,0.00
320250000282,URR07-10209_01,22.00,A-,3.59
320250000282,URR07-10210_01,(Abs),F,0.00
320250000303,IMP07-10102_01,0065.00,C,2.79
320250000303,IMP07-10103_01,68.50,C,2.79
320250000303,IMP07-10104_01,27.50,F,0.00
320250000303,IMP07-10105_01,19.00,B,3.19
320250000303,IMP07-10106_01,19.50,B,3.19
320250000303,IMP07-10107_01,21.50,A-,3.59
320250000303,IMP07-10108_01,0.00,P,0.00
320250000303,IMP07-EA03_01,19.50,B,3.19
320250000303,IMP07-10211_01,23.00,A,3.79
320250000303,IMP07-10212_01,69.00,C,2.79
320250000303,IMP07-10213_01,147.00,C+,2.99
320250000303,IMP07-10214_01,45.00,A,3.79
320250000303,IMP07-10215_01,80.00,B+,3.39
320250000303,IMP07-ENA04_01,0.00,P,0.00
320250000303,URR07-10209_01,22.00,A-,3.59
320250000303,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000269,IMP07-10211_01,23.00,A,3.79
320250000269,IMP07-10212_01,12.50,F,0.00
320250000269,IMP07-10213_01,8.00,F,0.00
320250000269,IMP07-10214_01,45.00,A,3.79
320250000269,IMP07-10215_01,69.50,C,2.79
320250000269,IMP07-ENA04_01,0.00,P,0.00
320250000269,URR07-10209_01,24.00,A+,4.00
320250000269,URR07-10210_01,24.00||9.00||15.00,A+,4.00
320250000203,IMP07-10102_01,0010.50,F,0.00
320250000203,IMP07-10103_01,10.00,F,0.00
320250000203,IMP07-10104_01,7.00,F,0.00
320250000203,IMP07-10105_01,10.00,F,0.00
320250000203,IMP07-10106_01,16.50,C,2.79
320250000203,IMP07-10107_01,15.00,D,2.59
320250000203,IMP07-10108_01,0.00,P,0.00
320250000203,IMP07-EA03_01,12.00,F,0.00
320250000203,IMP07-10211_01,22.00,A-,3.59
320250000203,IMP07-10212_01,12.00,F,0.00
320250000203,IMP07-10213_01,111.00,F,0.00
320250000203,IMP07-10214_01,46.00,A,3.79
320250000203,IMP07-10215_01,71.50,C+,2.99
320250000203,IMP07-ENA04_01,0.00,P,0.00
320250000203,URR07-10209_01,18.00,C+,2.99
320250000203,URR07-10210_01,21.00||6.00||15.00,B+,3.39
320250000267,IMP07-10102_01,0072.50,C+,2.99
320250000267,IMP07-10103_01,73.50,C+,2.99
320250000267,IMP07-10104_01,34.00,C,2.79
320250000267,IMP07-10105_01,18.50,C+,2.99
320250000267,IMP07-10106_01,19.50,B,3.19
320250000267,IMP07-10107_01,22.00,A-,3.59
320250000267,IMP07-10108_01,0.00,P,0.00
320250000267,IMP07-EA03_01,18.50,C+,2.99
320250000267,IMP07-10211_01,21.00,B+,3.39
320250000267,IMP07-10212_01,77.00,B,3.19
320250000267,IMP07-10213_01,130.50,C,2.79
320250000267,IMP07-10214_01,46.00,A,3.79
320250000267,IMP07-10215_01,80.50,B+,3.39
320250000267,IMP07-ENA04_01,0.00,P,0.00
320250000267,URR07-10209_01,23.00,A,3.79
320250000267,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000239,IMP07-10102_01,0086.00,A-,3.59
320250000239,IMP07-10103_01,95.00,A+,4.00
320250000239,IMP07-10104_01,43.00,A-,3.59
320250000239,IMP07-10105_01,24.00,A+,4.00
320250000239,IMP07-10106_01,25.00,A+,4.00
320250000239,IMP07-10107_01,24.00,A+,4.00
320250000239,IMP07-10108_01,0.00,P,0.00
320250000239,IMP07-EA03_01,25.00,A+,4.00
320250000239,IMP07-10211_01,25.00,A+,4.00
320250000239,IMP07-10212_01,88.00,A-,3.59
320250000239,IMP07-10213_01,182.00,A,3.79
320250000239,IMP07-10214_01,48.00,A+,4.00
320250000239,IMP07-10215_01,92.50,A,3.79
320250000239,IMP07-ENA04_01,0.00,P,0.00
320250000239,URR07-10209_01,25.00,A+,4.00
320250000239,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250003632,IMP07-10102_01,155.50,A-,3.59
120250003632,IMP07-10103_01,83.00,B+,3.39
120250003632,IMP07-10104_01,88.50,A-,3.59
120250003632,IMP07-10105_01,42.50,A-,3.59
120250003632,IMP07-10106_01,24.00,A+,4.00
120250003632,IMP07-10107_01,25.00,A+,4.00
120250003632,IMP07-10108_01,8.50,F,0.00
120250003632,IMP07-EA03_01,0.00,P,0.00
120250003632,URR07-10101_01,23.00,A,3.79
120250003632,IMP07-10211_01,23.00,A,3.79
120250003632,IMP07-10212_01,87.50,A-,3.59
120250003632,IMP07-10213_01,183.00,A,3.79
120250003632,IMP07-10214_01,46.00,A,3.79
120250003632,IMP07-10215_01,93.50,A,3.79
120250003632,IMP07-ENA04_01,0.00,P,0.00
120250003632,URR07-10209_01,23.00,A,3.79
120250003632,URR07-10210_01,23.00||8.00||15.00,A,3.79
320250000284,IMP07-10211_01,24.00,A+,4.00
320250000284,IMP07-10212_01,60.00,D,2.59
320250000284,IMP07-10213_01,120.00,D,2.59
320250000284,IMP07-10214_01,46.00,A,3.79
320250000284,IMP07-10215_01,76.00,B,3.19
320250000284,IMP07-ENA04_01,0.00,P,0.00
320250000284,URR07-10209_01,23.00,A,3.79
320250000284,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000141,IMP07-10102_01,004.00,F,0.00
320250000141,IMP07-10103_01,4.00,F,0.00
320250000141,IMP07-10104_01,2.00,F,0.00
320250000141,IMP07-10105_01,8.50,F,0.00
320250000141,IMP07-10106_01,2.00,F,0.00
320250000141,IMP07-10107_01,9.50,F,0.00
320250000141,IMP07-10108_01,0.00,NP,0.00
320250000141,IMP07-EA03_01,13.50,D-,2.00
320250000141,IMP07-10211_01,19.00,B,3.19
320250000141,IMP07-10212_01,8.50,F,0.00
320250000141,IMP07-10213_01,8.00,F,0.00
320250000141,IMP07-10214_01,21.00,F,0.00
320250000141,IMP07-10215_01,7.00,F,0.00
320250000141,IMP07-ENA04_01,0.00,P,0.00
320250000141,URR07-10209_01,24.00,A+,4.00
320250000141,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000216,IMP07-10102_01,0067.00,C,2.79
320250000216,IMP07-10103_01,72.00,C+,2.99
320250000216,IMP07-10104_01,26.50,F,0.00
320250000216,IMP07-10105_01,22.00,A-,3.59
320250000216,IMP07-10106_01,17.00,C,2.79
320250000216,IMP07-10107_01,20.00,B+,3.39
320250000216,IMP07-10108_01,0.00,P,0.00
320250000216,IMP07-EA03_01,19.50,B,3.19
320250000216,IMP07-10211_01,25.00,A+,4.00
320250000216,IMP07-10212_01,60.50,D,2.59
320250000216,IMP07-10213_01,146.00,C+,2.99
320250000216,IMP07-10214_01,43.00,A-,3.59
320250000216,IMP07-10215_01,82.00,B+,3.39
320250000216,IMP07-ENA04_01,0.00,P,0.00
320250000216,URR07-10209_01,23.00,A,3.79
320250000216,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000258,IMP07-10211_01,24.00,A+,4.00
320250000258,IMP07-10212_01,13.50,F,0.00
320250000258,IMP07-10213_01,120.50,D,2.59
320250000258,IMP07-10214_01,46.00,A,3.79
320250000258,IMP07-10215_01,79.00,B,3.19
320250000258,IMP07-ENA04_01,0.00,P,0.00
320250000258,URR07-10209_01,22.00,A-,3.59
320250000258,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000038,IMP07-10102_01,0010.50,F,0.00
320250000038,IMP07-10103_01,54.00,F,0.00
320250000038,IMP07-10104_01,4.50,F,0.00
320250000038,IMP07-10105_01,17.00,C,2.79
320250000038,IMP07-10106_01,12.50,F,0.00
320250000038,IMP07-10107_01,20.50,B+,3.39
320250000038,IMP07-10108_01,0.00,P,0.00
320250000038,IMP07-EA03_01,15.50,D,2.59
320250000038,IMP07-10211_01,24.00,A+,4.00
320250000038,IMP07-10212_01,60.00,D,2.59
320250000038,IMP07-10213_01,30.00,F,0.00
320250000038,IMP07-10214_01,43.00,A-,3.59
320250000038,IMP07-10215_01,68.00,C,2.79
320250000038,IMP07-ENA04_01,0.00,P,0.00
320250000038,URR07-10209_01,23.00,A,3.79
320250000038,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000044,IMP07-10102_01,0064.50,D,2.59
320250000044,IMP07-10103_01,57.00,F,0.00
320250000044,IMP07-10104_01,24.50,F,0.00
320250000044,IMP07-10105_01,18.50,C+,2.99
320250000044,IMP07-10106_01,19.00,B,3.19
320250000044,IMP07-10107_01,21.00,B+,3.39
320250000044,IMP07-10108_01,0.00,P,0.00
320250000044,IMP07-EA03_01,19.50,B,3.19
320250000044,IMP07-10211_01,23.50,A,3.79
320250000044,IMP07-10212_01,15.00,F,0.00
320250000044,IMP07-10213_01,30.00,F,0.00
320250000044,IMP07-10214_01,44.00,A-,3.59
320250000044,IMP07-10215_01,72.50,C+,2.99
320250000044,IMP07-ENA04_01,0.00,P,0.00
320250000044,URR07-10209_01,25.00,A+,4.00
320250000044,URR07-10210_01,24.00||9.00||15.00,A+,4.00
320250000237,IMP07-10102_01,0067.50,C,2.79
320250000237,IMP07-10103_01,62.50,D,2.59
320250000237,IMP07-10104_01,5.00,F,0.00
320250000237,IMP07-10105_01,22.50,A,3.79
320250000237,IMP07-10106_01,18.00,C+,2.99
320250000237,IMP07-10107_01,21.50,A-,3.59
320250000237,IMP07-10108_01,0.00,P,0.00
320250000237,IMP07-EA03_01,21.50,A-,3.59
320250000237,IMP07-10211_01,23.00,A,3.79
320250000237,IMP07-10212_01,69.50,C,2.79
320250000237,IMP07-10213_01,137.50,C,2.79
320250000237,IMP07-10214_01,46.00,A,3.79
320250000237,IMP07-10215_01,84.00,B+,3.39
320250000237,IMP07-ENA04_01,0.00,P,0.00
320250000237,URR07-10209_01,24.00,A+,4.00
320250000237,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000097,IMP07-10102_01,0069.50,C,2.79
320250000097,IMP07-10103_01,71.00,C+,2.99
320250000097,IMP07-10104_01,31.50,D,2.59
320250000097,IMP07-10105_01,19.50,B,3.19
320250000097,IMP07-10106_01,19.00,B,3.19
320250000097,IMP07-10107_01,21.50,A-,3.59
320250000097,IMP07-10108_01,0.00,P,0.00
320250000097,IMP07-EA03_01,20.50,B+,3.39
320250000097,IMP07-10211_01,23.00,A,3.79
320250000097,IMP07-10212_01,72.00,C+,2.99
320250000097,IMP07-10213_01,140.50,C+,2.99
320250000097,IMP07-10214_01,47.00,A,3.79
320250000097,IMP07-10215_01,79.00,B,3.19
320250000097,IMP07-ENA04_01,0.00,P,0.00
320250000097,URR07-10209_01,22.00,A-,3.59
320250000097,URR07-10210_01,24.00||10.00||14.00,A+,4.00
320250000138,IMP07-10102_01,(Abs),F,0.00
320250000138,IMP07-10103_01,3.50,F,0.00
320250000138,IMP07-10104_01,3.50,F,0.00
320250000138,IMP07-10105_01,20.00,B+,3.39
320250000138,IMP07-10106_01,7.50,F,0.00
320250000138,IMP07-10107_01,11.00,F,0.00
320250000138,IMP07-10108_01,0.00,NP,0.00
320250000138,IMP07-EA03_01,18.00,C+,2.99
320250000138,IMP07-10211_01,14.00,F,0.00
320250000138,IMP07-10212_01,3.00,F,0.00
320250000138,IMP07-10213_01,13.00,F,0.00
320250000138,IMP07-10214_01,38.00,B,3.19
320250000138,IMP07-10215_01,4.00,F,0.00
320250000138,IMP07-ENA04_01,0.00,P,0.00
320250000138,URR07-10209_01,16.00,D,2.59
320250000138,URR07-10210_01,23.00||8.00||15.00,A,3.79
320250000039,IMP07-10102_01,006.00,F,0.00
320250000039,IMP07-10103_01,7.50,F,0.00
320250000039,IMP07-10104_01,5.50,F,0.00
320250000039,IMP07-10105_01,10.00,F,0.00
320250000039,IMP07-10106_01,11.50,F,0.00
320250000039,IMP07-10107_01,18.00,C+,2.99
320250000039,IMP07-10108_01,0.00,P,0.00
320250000039,IMP07-EA03_01,11.00,F,0.00
320250000039,IMP07-10211_01,23.00,A,3.79
320250000039,IMP07-10212_01,72.00,C+,2.99
320250000039,IMP07-10213_01,152.00,B,3.19
320250000039,IMP07-10214_01,47.00,A,3.79
320250000039,IMP07-10215_01,86.00,A-,3.59
320250000039,IMP07-ENA04_01,0.00,P,0.00
320250000039,URR07-10209_01,25.00,A+,4.00
320250000039,URR07-10210_01,25.00||10.00||15.00,A+,4.00
120250003633,IMP07-10102_01,143.50,B+,3.39
120250003633,IMP07-10103_01,75.50,B,3.19
120250003633,IMP07-10104_01,92.50,A,3.79
120250003633,IMP07-10105_01,40.50,B+,3.39
120250003633,IMP07-10106_01,19.50,B,3.19
120250003633,IMP07-10107_01,20.50,B+,3.39
120250003633,IMP07-10108_01,21.50,A-,3.59
120250003633,IMP07-EA03_01,0.00,P,0.00
120250003633,URR07-10101_01,23.50,A,3.79
120250003633,IMP07-10211_01,25.00,A+,4.00
120250003633,IMP07-10212_01,77.50,B,3.19
120250003633,IMP07-10213_01,148.50,C+,2.99
120250003633,IMP07-10214_01,46.00,A,3.79
120250003633,IMP07-10215_01,80.00,B+,3.39
120250003633,IMP07-ENA04_01,0.00,P,0.00
120250003633,URR07-10209_01,24.00,A+,4.00
120250003633,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000173,IMP07-10102_01,0077.00,B,3.19
320250000173,IMP07-10103_01,69.00,C,2.79
320250000173,IMP07-10104_01,38.50,B,3.19
320250000173,IMP07-10105_01,24.00,A+,4.00
320250000173,IMP07-10106_01,23.50,A,3.79
320250000173,IMP07-10107_01,19.50,B,3.19
320250000173,IMP07-10108_01,0.00,P,0.00
320250000173,IMP07-EA03_01,23.50,A,3.79
320250000173,IMP07-10211_01,25.00,A+,4.00
320250000173,IMP07-10212_01,85.50,A-,3.59
320250000173,IMP07-10213_01,173.00,A-,3.59
320250000173,IMP07-10214_01,47.00,A,3.79
320250000173,IMP07-10215_01,92.00,A,3.79
320250000173,IMP07-ENA04_01,0.00,P,0.00
320250000173,URR07-10209_01,(Abs),F,0.00
320250000173,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000100,IMP07-10102_01,0091.50,A,3.79
320250000100,IMP07-10103_01,85.50,A-,3.59
320250000100,IMP07-10104_01,40.50,B+,3.39
320250000100,IMP07-10105_01,22.50,A,3.79
320250000100,IMP07-10106_01,21.00,B+,3.39
320250000100,IMP07-10107_01,23.50,A,3.79
320250000100,IMP07-10108_01,0.00,P,0.00
320250000100,IMP07-EA03_01,23.00,A,3.79
320250000100,IMP07-10211_01,22.00,A-,3.59
320250000100,IMP07-10212_01,82.00,B+,3.39
320250000100,IMP07-10213_01,165.00,B+,3.39
320250000100,IMP07-10214_01,40.00,B+,3.39
320250000100,IMP07-10215_01,92.00,A,3.79
320250000100,IMP07-ENA04_01,0.00,P,0.00
320250000100,URR07-10209_01,24.00,A+,4.00
320250000100,URR07-10210_01,23.00||8.00||15.00,A,3.79
320250000281,IMP07-10102_01,0011.00,F,0.00
320250000281,IMP07-10103_01,60.00,D,2.59
320250000281,IMP07-10104_01,5.50,F,0.00
320250000281,IMP07-10105_01,17.50,C+,2.99
320250000281,IMP07-10106_01,16.50,C,2.79
320250000281,IMP07-10107_01,20.50,B+,3.39
320250000281,IMP07-10108_01,0.00,P,0.00
320250000281,IMP07-EA03_01,21.50,A-,3.59
320250000281,IMP07-10211_01,21.00,B+,3.39
320250000281,IMP07-10212_01,10.50,F,0.00
320250000281,IMP07-10213_01,14.50,F,0.00
320250000281,IMP07-10214_01,37.00,C+,2.99
320250000281,IMP07-10215_01,60.00,D,2.59
320250000281,IMP07-ENA04_01,0.00,P,0.00
320250000281,URR07-10209_01,22.00,A-,3.59
320250000281,URR07-10210_01,18.00||8.00||10.00,C+,2.99
320250000206,IMP07-10102_01,0077.00,B,3.19
320250000206,IMP07-10103_01,90.00,A,3.79
320250000206,IMP07-10104_01,40.00,B+,3.39
320250000206,IMP07-10105_01,24.00,A+,4.00
320250000206,IMP07-10106_01,22.00,A-,3.59
320250000206,IMP07-10107_01,23.50,A,3.79
320250000206,IMP07-10108_01,0.00,P,0.00
320250000206,IMP07-EA03_01,20.50,B+,3.39
320250000206,IMP07-10211_01,25.00,A+,4.00
320250000206,IMP07-10212_01,85.00,A-,3.59
320250000206,IMP07-10213_01,167.50,B+,3.39
320250000206,IMP07-10214_01,47.00,A,3.79
320250000206,IMP07-10215_01,94.50,A,3.79
320250000206,IMP07-ENA04_01,0.00,P,0.00
320250000206,URR07-10209_01,24.00,A+,4.00
320250000206,URR07-10210_01,25.00||10.00||15.00,A+,4.00
320250000083,IMP07-10102_01,0011.00,F,0.00
320250000083,IMP07-10103_01,48.00,F,0.00
320250000083,IMP07-10104_01,26.50,F,0.00
320250000083,IMP07-10105_01,22.00,A-,3.59
320250000083,IMP07-10106_01,15.00,D,2.59
320250000083,IMP07-10107_01,21.00,B+,3.39
320250000083,IMP07-10108_01,0.00,P,0.00
320250000083,IMP07-EA03_01,17.00,C,2.79
320250000083,IMP07-10211_01,(Abs),F,0.00
320250000083,IMP07-10212_01,7.00,F,0.00
320250000083,IMP07-10213_01,(Abs),F,0.00
320250000083,IMP07-10214_01,(Abs),F,0.00
320250000083,IMP07-10215_01,(Abs),F,0.00
320250000083,IMP07-ENA04_01,(Abs),F,0.00
320250000083,URR07-10209_01,(Abs),F,0.00
320250000083,URR07-10210_01,(Abs),F,0.00
320250000238,IMP07-10102_01,0067.50,C,2.79
320250000238,IMP07-10103_01,66.50,C,2.79
320250000238,IMP07-10104_01,30.50,D,2.59
320250000238,IMP07-10105_01,15.50,D,2.59
320250000238,IMP07-10106_01,16.50,C,2.79
320250000238,IMP07-10107_01,20.00,B+,3.39
320250000238,IMP07-10108_01,0.00,P,0.00
320250000238,IMP07-EA03_01,18.00,C+,2.99
320250000238,IMP07-10211_01,(Abs),F,0.00
320250000238,IMP07-10212_01,(Abs),F,0.00
320250000238,IMP07-10213_01,(Abs),F,0.00
320250000238,IMP07-10214_01,(Abs),F,0.00
320250000238,IMP07-10215_01,(Abs),F,0.00
320250000238,IMP07-ENA04_01,(Abs),F,0.00
320250000238,URR07-10209_01,(Abs),F,0.00
320250000238,URR07-10210_01,(Abs),F,0.00
